Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Route,Total_Stops,Journey_day,Journey_month,Journey_weekday,Arrival_minutes,Duration_minutes,Price
0,0,0,1,0,0,0,0,0,0,341,1,21,3,3,-0.402469107,0.428295079,7832
0,0,0,0,0,0,1,0,0,0,381,0,18,3,0,-1.118917924,-1.07145037,3859
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.394040298,0.380253763,9001
0,0,0,0,0,0,0,0,1,0,1532,0,9,5,3,-0.360325059,-1.07145037,4878
0,0,1,0,0,0,0,0,0,0,621,0,3,5,4,-1.928083647,-1.37647912,2754
0,0,0,0,0,0,0,0,1,0,1532,0,27,6,3,-1.363353403,-1.050942868,4668
0,0,0,0,0,0,0,0,0,0,723,0,12,5,6,-1.034629828,-1.07145037,5216
0,0,0,1,0,0,0,0,0,0,179,2,6,6,3,0.53312876,1.464163039,10368
0,0,1,0,0,0,0,0,0,0,83,2,9,3,5,-0.183320057,0.700712856,8146
0,0,0,1,0,0,0,0,0,0,2368,1,27,3,2,0.53312876,0.777819539,12242
0,0,0,1,0,0,0,0,0,0,341,1,15,3,4,-0.798623159,-0.206028834,9134
1,0,0,0,0,0,0,0,0,0,83,2,6,6,3,1.038857336,1.227810894,10939
1,0,0,0,0,0,0,0,0,0,44,2,6,6,3,0.861852334,1.27923156,11753
0,0,0,0,0,0,1,0,0,0,723,0,24,4,2,-0.351896249,-1.092291393,4174
0,0,0,1,0,0,0,0,0,0,979,1,21,5,1,2.092458537,1.539759505,10844
0,0,0,1,0,0,0,0,0,0,2368,1,3,6,0,2.008170441,1.790312165,14714
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,-1.127346734,-0.483024483,9899
0,0,1,0,0,0,0,0,0,0,2368,1,3,3,6,-0.217035296,0.389929339,14871
0,0,1,0,0,0,0,0,0,0,381,0,6,3,2,-0.76490792,-1.156991311,7295
1,0,0,0,0,0,0,0,0,0,179,2,6,6,3,2.03345687,1.593829419,13465
0,0,0,0,0,0,1,0,0,0,381,0,21,5,1,-0.309752201,-1.135042754,3543
0,0,0,0,1,0,0,0,0,0,2368,1,27,6,3,0.238120423,-0.320114634,7198
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,0.53312876,1.249938183,10262
0,0,1,0,0,0,0,0,0,0,723,0,15,3,4,-0.528901251,-1.07145037,4148
0,0,0,1,0,0,0,0,0,0,1532,0,27,6,3,-0.503614822,-0.99127203,8016
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,0.53312876,-0.468910597,10262
0,0,0,0,0,0,1,0,0,0,723,0,15,6,5,-0.579474109,-1.092291393,3841
0,0,0,1,0,0,0,0,0,0,27,1,12,3,1,0.136974708,0.709376138,11507
0,0,0,1,0,0,0,0,0,0,979,1,1,5,2,-0.242321725,0.447280849,14781
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,2.008170441,1.673573178,16079
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,0.53312876,-0.468910597,12898
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,-0.394040298,0.380253763,15353
0,0,1,0,0,0,0,0,0,0,1532,0,24,3,6,-0.183320057,-0.99127203,7303
0,0,0,0,0,0,1,0,0,0,65,1,24,3,6,-0.242321725,-0.454901651,6197
1,0,0,0,0,0,0,0,0,0,50,1,9,6,6,-1.000914589,-0.741765637,8996
0,0,1,0,0,0,0,0,0,0,326,1,21,3,3,-0.082174342,-0.097706564,6528
0,1,0,0,0,0,0,0,0,0,1532,0,9,4,1,0.052686612,-1.030753369,4239
0,0,1,0,0,0,0,0,0,0,723,0,12,3,1,-0.006315055,-1.050942868,4148
0,0,0,0,0,0,1,0,0,0,1532,0,24,5,4,0.09483066,-0.99127203,3971
0,0,0,0,0,0,0,0,0,0,565,1,6,5,0,0.035828993,0.828185893,5192
0,0,0,1,0,0,0,0,0,0,132,2,9,4,1,1.359152101,1.48492793,9483
0,0,0,1,0,0,0,0,0,0,37,2,3,6,0,-0.419326726,-0.19372467,18804
1,0,0,0,0,0,0,0,0,0,213,0,18,6,1,-1.531929595,-1.010867524,5201
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,-0.169324311,16079
0,0,0,1,0,0,0,0,0,0,1532,0,15,6,5,-0.031601484,-0.971954528,7229
0,0,0,0,1,0,0,0,0,0,2368,1,27,5,0,0.238120423,-0.1332266,6795
0,0,0,1,0,0,0,0,0,0,565,1,9,5,3,1.190575909,1.660392582,10953
0,0,0,0,1,0,0,0,0,0,79,2,24,6,0,0.238120423,0.220502166,15965
1,0,0,0,0,0,0,0,0,0,37,2,9,4,1,2.03345687,2.038636265,9968
0,0,1,0,0,0,0,0,0,0,723,0,6,6,3,0.170689946,-1.07145037,4804
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,0.039105254,16079
0,0,0,1,0,0,0,0,0,0,79,2,12,6,2,1.359152101,0.752330045,11507
1,0,0,0,0,0,0,0,0,0,30,2,9,6,6,1.477155436,1.891385556,11542
0,0,0,1,0,0,0,0,0,0,1532,0,24,4,2,-0.242321725,-0.971954528,7229
0,0,0,1,0,0,0,0,0,0,1532,0,27,4,5,-1.456070308,-1.030753369,4544
0,0,1,0,0,0,0,0,0,0,231,1,15,5,2,-1.321209355,-0.584973453,6496
0,0,1,0,0,0,0,0,0,0,723,0,15,6,5,0.09483066,-1.050942868,4804
1,0,0,0,0,0,0,0,0,0,11,1,1,3,4,1.021999717,1.401179325,13439
0,0,0,1,0,0,0,0,0,0,2368,1,27,3,2,0.53312876,0.18943153,6540
0,0,1,0,0,0,0,0,0,0,1532,0,1,6,5,0.322408519,-1.010867524,4591
0,0,1,0,0,0,0,0,0,0,37,1,18,3,0,-0.259179344,-0.693172175,4437
0,0,0,0,0,0,0,0,0,0,231,1,21,3,3,0.811279477,0.291581136,6151
0,0,0,1,0,0,0,0,0,0,1532,0,21,6,4,-0.242321725,-0.971954528,7754
0,0,0,1,0,0,0,0,0,0,2368,1,24,6,0,1.359152101,1.436299521,10262
0,0,0,1,0,0,0,0,0,0,1532,0,9,6,6,-0.11588958,-0.952903513,8016
0,0,0,0,0,0,1,0,0,0,723,0,24,3,6,-1.371782212,-1.050942868,4781
0,0,0,0,0,0,0,0,1,0,1532,0,27,6,3,-0.891340065,-1.010867524,4668
1,0,0,0,0,0,0,0,0,0,27,1,6,3,2,0.988284479,1.308290578,14594
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,0.566843998,0.389929339,14231
1,0,0,0,0,0,0,0,0,0,16,1,15,5,2,0.777564238,1.680147323,8425
0,0,0,0,1,0,0,0,0,0,326,1,12,6,2,-0.065316723,0.777819539,9646
0,0,1,0,0,0,0,0,0,0,381,0,3,3,6,-0.613189347,-1.113482759,7295
0,0,0,0,0,0,0,0,0,0,50,1,9,4,1,-1.279065307,-0.826187509,5162
0,0,1,0,0,0,0,0,0,0,1532,0,9,3,5,-0.183320057,-0.99127203,6860
0,0,0,0,0,0,0,0,1,0,213,0,15,4,0,-1.41392626,-0.934108251,6216
0,0,0,0,0,0,0,0,0,0,565,1,24,5,4,-0.377182678,0.389929339,5192
0,0,1,0,0,0,0,0,0,0,1532,0,9,4,1,-0.031601484,-1.010867524,4823
0,0,0,0,0,0,1,0,0,0,1532,0,3,4,2,-1.093631495,-1.010867524,3919
0,0,1,0,0,0,0,0,0,0,621,0,3,6,0,-0.259179344,-1.37647912,2754
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.419326726,0.351019322,9315
0,0,0,0,1,0,0,0,0,0,2368,1,27,3,2,-0.436184346,0.016851811,11667
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,0.558415188,1.235201818,6224
1,0,0,0,0,0,0,0,0,0,13,2,24,3,6,0.651132094,1.227810894,13349
0,0,0,1,0,0,0,0,0,0,341,1,18,3,0,0.996713288,0.844798402,11087
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,0.246549233,0.475520575,15603
0,0,0,1,0,0,0,0,0,0,179,2,9,5,3,1.359152101,0.942715479,15129
0,0,1,0,0,0,0,0,0,0,1532,0,9,4,1,-0.326609821,-0.971954528,4823
0,0,0,0,0,0,0,0,1,0,565,1,1,5,2,-0.048459104,0.786270047,8452
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.419326726,0.351019322,12524
0,0,0,0,0,0,1,0,0,0,381,0,27,3,2,-0.309752201,-1.135042754,3384
0,0,0,1,0,0,0,0,0,0,2368,1,1,6,5,2.008170441,1.532947868,10262
0,0,0,0,0,0,1,0,0,0,621,0,18,6,1,-0.849196016,-1.37647912,1965
0,0,1,0,0,0,0,0,0,0,723,0,18,5,5,0.170689946,-1.07145037,4804
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,2.008170441,1.613915642,16079
0,0,0,1,0,0,0,0,0,0,79,2,1,6,5,2.008170441,1.351451736,13292
0,0,0,0,0,0,0,0,0,0,231,1,9,5,3,-0.98405697,-0.483024483,6751
1,0,0,0,0,0,0,0,0,0,2368,1,15,5,2,-0.394040298,0.437804109,8669
0,0,1,0,0,0,0,0,0,0,2368,1,3,3,6,0.246549233,-0.085990219,14871
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,-0.419326726,-0.570052391,12898
0,0,0,0,0,0,1,0,0,0,1532,0,6,6,3,-1.093631495,-1.010867524,3919
0,0,1,0,0,0,0,0,0,0,381,0,3,6,0,-0.12431839,-1.135042754,3597
1,0,0,0,0,0,0,0,0,0,1532,0,9,3,5,-0.34346744,-1.030753369,10741
1,0,0,0,0,0,0,0,0,0,13,2,6,6,3,0.651132094,0.494191461,11432
0,0,0,1,0,0,0,0,0,0,341,1,12,3,1,1.17371829,0.819847023,11087
0,0,0,1,0,0,0,0,0,0,79,2,3,6,0,1.359152101,1.790312165,13292
1,0,0,0,0,0,0,0,0,0,4,3,15,6,5,0.861852334,1.745308813,10493
0,1,0,0,0,0,0,0,0,0,1532,0,9,3,5,-1.262207687,-0.99127203,7631
1,0,0,0,0,0,0,0,0,0,43,2,6,6,3,0.861852334,1.620588487,13381
0,0,0,1,0,0,0,0,0,0,979,1,6,6,3,0.558415188,-0.00561258,13731
1,0,0,0,0,0,0,0,0,0,45,2,21,5,1,0.861852334,1.693263569,11911
0,0,1,0,0,0,0,0,0,0,1532,0,18,4,3,0.322408519,-1.010867524,4591
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.394040298,-0.359593601,14848
0,0,0,0,1,0,0,0,0,0,2368,1,12,6,2,-0.394040298,0.23077602,8266
1,0,0,0,0,0,0,0,0,0,41,2,18,5,5,2.03345687,1.712858606,12392
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,1.300150434,0.942715479,13044
0,0,0,1,0,0,0,0,0,0,2368,1,21,5,1,0.53312876,1.329934383,12898
0,0,0,1,0,0,0,0,0,0,2368,1,21,3,3,0.53312876,-0.468910597,12242
0,0,1,0,0,0,0,0,0,0,1532,0,18,5,5,-1.026201018,-1.010867524,3943
0,0,0,0,0,0,0,0,1,0,565,1,24,3,6,2.328465207,1.699805775,11105
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,1.030428527,0.428295079,14388
0,0,0,1,0,0,0,0,0,0,179,2,18,5,5,1.359152101,0.942715479,13014
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,-0.436184346,-0.028294032,15411
0,0,0,1,0,0,0,0,0,0,2368,1,9,3,5,1.991312822,1.478018805,16289
0,0,1,0,0,0,0,0,0,0,326,1,15,5,2,-0.705906253,0.083002367,6442
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,-0.689048634,-0.109484093,10844
0,0,0,1,0,0,0,0,0,0,621,0,18,5,5,-1.144204353,-1.37647912,5678
0,0,1,0,0,0,0,0,0,0,1532,0,12,4,4,0.322408519,-1.010867524,6906
0,0,0,0,0,0,1,0,0,0,381,0,21,5,1,-1.127346734,-1.156991311,3543
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,-0.419326726,0.168505088,14714
0,0,0,0,0,0,0,0,0,1,1532,0,3,3,6,-0.461470774,-1.07145037,11793
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.394040298,-0.1332266,14323
0,0,0,0,0,0,1,0,0,0,1532,0,9,4,1,0.09483066,-0.99127203,3971
0,0,0,0,0,0,0,0,1,0,565,1,6,5,0,2.379038064,1.738839359,8452
0,0,0,0,0,0,0,0,1,0,1532,0,12,4,4,-1.363353403,-1.050942868,5403
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.217035296,0.291581136,13727
1,0,0,0,0,0,0,0,0,0,21,2,1,4,0,0.634274475,1.160593053,12639
0,0,0,1,0,0,0,0,0,0,1532,0,18,4,3,-0.503614822,-0.99127203,5198
0,0,0,0,0,0,0,0,1,0,1532,0,1,6,5,-0.090603152,-1.030753369,4878
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,2.008170441,1.491824639,12373
0,0,0,0,1,0,0,0,0,0,326,1,3,3,6,-0.705906253,0.039105254,8552
0,0,0,0,0,0,0,0,1,0,213,0,21,4,6,-0.537330061,-0.934108251,6741
0,0,0,0,1,0,0,0,0,0,2368,1,9,4,1,-0.394040298,-0.333188553,6481
0,0,0,0,1,0,0,0,0,0,2368,1,6,6,3,-0.394040298,-0.00561258,7354
1,0,0,0,0,0,0,0,0,0,1532,0,21,4,6,0.077973041,-1.010867524,5228
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,-0.242321725,0.447280849,10844
0,0,1,0,0,0,0,0,0,0,326,1,18,5,5,-1.110489114,-0.511576746,6347
1,0,0,0,0,0,0,0,0,0,37,1,15,3,4,-1.102060305,-0.758292456,5013
0,0,0,1,0,0,0,0,0,0,979,1,9,6,6,0.558415188,0.136785675,9663
0,0,1,0,0,0,0,0,0,0,1532,0,6,4,5,-0.183320057,-0.99127203,4823
1,0,0,0,0,0,0,0,0,0,43,2,24,6,0,2.03345687,1.738839359,13381
0,0,0,0,0,0,1,0,0,0,381,0,1,6,5,-1.127346734,-1.156991311,3543
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,0.558415188,0.136785675,9663
0,0,0,1,0,0,0,0,0,0,979,1,1,4,0,2.092458537,1.627250145,7064
0,0,0,1,0,0,0,0,0,0,2368,1,9,6,6,-0.419326726,0.399570905,10262
1,0,0,0,0,0,0,0,0,0,44,2,1,6,5,-0.394040298,-0.051198964,13013
0,0,0,1,0,0,0,0,0,0,132,2,27,6,3,1.359152101,0.97471432,15339
0,1,0,0,0,0,0,0,0,0,1532,0,18,4,3,-0.874482445,-1.010867524,4937
0,0,1,0,0,0,0,0,0,0,326,1,6,6,3,-1.110489114,-0.23085116,6818
1,0,0,0,0,0,0,0,0,0,44,2,18,5,5,2.03345687,1.322733942,10441
0,0,0,1,0,0,0,0,0,0,2368,1,3,4,2,-0.419326726,-0.570052391,5177
0,0,1,0,0,0,0,0,0,0,381,0,27,6,3,-0.925055303,-1.113482759,3858
0,0,1,0,0,0,0,0,0,0,19,1,18,5,5,0.31397971,-0.526020193,6534
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,0.238120423,0.752330045,6795
0,0,0,0,1,0,0,0,0,0,2368,1,3,6,0,-0.394040298,0.380253763,9736
0,0,0,1,0,0,0,0,0,0,1532,0,1,5,2,-0.031601484,-0.971954528,7229
0,0,0,0,0,0,1,0,0,0,231,1,24,4,2,-0.031601484,-0.584973453,4957
0,0,1,0,0,0,0,0,0,0,1532,0,9,3,5,-1.456070308,-1.030753369,7648
0,0,0,0,0,0,1,0,0,0,723,0,15,6,5,-0.579474109,-1.092291393,3873
0,0,0,1,0,0,0,0,0,0,979,1,12,5,6,0.558415188,0.136785675,14388
0,0,1,0,0,0,0,0,0,0,723,0,6,3,2,-0.326609821,-1.050942868,5618
0,0,0,0,1,0,0,0,0,0,2368,1,9,6,6,0.238120423,-0.320114634,7408
0,0,0,0,0,0,0,0,0,0,231,1,3,3,6,-0.090603152,-0.483024483,13774
0,0,0,0,0,0,0,0,1,0,1532,0,3,5,4,-1.363353403,-1.050942868,4668
1,0,0,0,0,0,0,0,0,0,2368,1,3,6,0,-0.394040298,0.777819539,8669
0,0,1,0,0,0,0,0,0,0,2368,1,24,6,0,0.238120423,0.104656928,6316
0,0,0,1,0,0,0,0,0,0,2368,1,6,3,2,0.53312876,-0.386353127,12583
0,0,0,0,0,0,0,0,1,0,1532,0,9,3,5,-0.436184346,-1.050942868,7923
0,1,0,0,0,0,0,0,0,0,2368,1,3,3,6,-1.043058638,-0.427189437,7378
0,0,0,0,0,0,0,0,1,0,1532,0,3,6,0,-0.090603152,-1.030753369,4878
0,0,0,1,0,0,0,0,0,0,979,1,18,5,5,2.092458537,1.815810252,10844
0,0,0,1,0,0,0,0,0,0,1532,0,3,4,2,-1.19477721,-0.971954528,7229
0,0,0,0,0,0,1,0,0,0,145,1,21,5,1,-1.19477721,-0.526020193,6297
0,0,0,1,0,0,0,0,0,0,979,1,12,6,2,1.300150434,0.836502963,8529
0,0,0,0,1,0,0,0,0,0,2368,1,18,5,5,-0.217035296,-0.243371839,13727
0,0,0,0,0,0,1,0,0,0,19,1,24,5,4,-0.596331728,-0.00561258,6643
0,0,0,0,1,0,0,0,0,0,2368,1,9,5,3,-0.419326726,0.039105254,10197
0,0,0,0,0,0,1,0,0,0,723,0,21,4,6,0.153832327,-1.135042754,4911
0,0,1,0,0,0,0,0,0,0,381,0,6,3,2,-1.574073643,-1.135042754,6482
0,0,1,0,0,0,0,0,0,0,53,1,18,5,5,0.061115421,-0.677287452,3717
0,0,1,0,0,0,0,0,0,0,381,0,1,6,5,-0.76490792,-1.135042754,3597
1,0,0,0,0,0,0,0,0,0,7,2,18,3,0,-0.099031961,0.301579921,10846
1,0,0,0,0,0,0,0,0,0,11,1,1,3,4,-0.040030294,0.926598985,14069
0,0,0,1,0,0,0,0,0,0,2368,1,1,4,0,1.359152101,0.603741969,5177
1,0,0,0,0,0,0,0,0,0,40,2,6,3,2,0.861852334,1.693263569,14641
0,0,1,0,0,0,0,0,0,0,326,1,6,6,3,-0.065316723,0.621608173,6442
1,0,0,0,0,0,0,0,0,0,231,1,21,3,3,-0.014743865,-0.526020193,5704
0,0,0,1,0,0,0,0,0,0,979,1,6,5,0,1.030428527,1.145480377,9663
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,-0.169324311,14714
0,0,0,1,0,0,0,0,0,0,2368,1,1,4,0,-0.419326726,0.039105254,5406
0,0,0,0,0,0,0,0,1,0,565,1,15,5,2,2.143031395,1.553347146,8610
0,0,0,1,0,0,0,0,0,0,26,2,12,6,2,1.359152101,1.045610373,14237
0,0,1,0,0,0,0,0,0,0,1532,0,9,6,6,-1.321209355,-0.99127203,4823
0,0,1,0,0,0,0,0,0,0,621,0,27,3,2,-0.158033628,-1.37647912,2227
0,0,0,1,0,0,0,0,0,0,2368,1,18,5,5,0.53312876,1.329934383,12373
1,0,0,0,0,0,0,0,0,0,2368,1,6,6,3,-0.394040298,-0.359593601,8372
0,0,0,1,0,0,0,0,0,0,2368,1,3,3,6,0.53312876,0.683312141,17024
1,0,0,0,0,0,0,0,0,0,621,0,27,5,0,-0.073745532,-1.43233231,3100
0,0,0,1,0,0,0,0,0,0,2368,1,9,3,5,-0.34346744,0.512740708,14053
0,0,1,0,0,0,0,0,0,0,381,0,9,5,3,-1.565644833,-1.113482759,3540
0,0,0,0,0,0,0,0,1,0,565,1,21,5,1,1.991312822,1.42930157,9345
0,0,0,1,0,0,0,0,0,0,179,2,1,6,5,0.53312876,1.464163039,10368
0,0,0,0,0,0,1,0,0,0,621,0,9,3,5,-1.304351735,-1.403994763,5755
0,0,0,1,0,0,0,0,0,0,341,1,21,3,3,-0.705906253,-0.206028834,7832
0,0,0,1,0,0,0,0,0,0,979,1,6,5,0,-0.242321725,0.447280849,14388
1,0,0,0,0,0,0,0,0,0,83,2,27,6,3,1.038857336,1.227810894,8839
1,0,0,0,0,0,0,0,0,0,44,2,3,3,6,2.03345687,1.322733942,22096
0,0,0,0,0,0,0,0,1,0,381,0,27,5,0,-1.397068641,-1.156991311,3687
0,0,0,0,1,0,0,0,0,0,2368,1,15,5,2,-0.419326726,0.23077602,9627
0,0,0,0,1,0,0,0,0,0,2368,1,21,3,3,0.246549233,0.63936771,13542
0,0,1,0,0,0,0,0,0,0,1532,0,27,4,5,-1.649932929,-1.010867524,4423
0,0,1,0,0,0,0,0,0,0,83,2,3,3,6,-0.183320057,0.877767173,8899
0,0,0,0,0,0,1,0,0,0,145,1,21,4,6,-1.19477721,-0.526020193,5583
0,0,0,0,0,0,0,0,0,0,231,1,27,5,0,0.752277809,0.612688524,6752
0,0,0,0,0,0,1,0,0,0,381,0,21,5,1,-1.270636497,-1.156991311,3543
0,0,0,1,0,0,0,0,0,0,341,1,21,3,3,-0.798623159,-0.206028834,7832
1,0,0,0,0,0,0,0,0,0,44,2,1,5,2,0.988284479,1.796701375,10991
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,1.359152101,1.83483194,12898
0,0,0,1,0,0,0,0,0,0,2368,1,27,5,0,-0.419326726,-0.570052391,12898
0,1,0,0,0,0,0,0,0,0,1532,0,24,5,4,-0.874482445,-1.010867524,3398
1,0,0,0,0,0,0,0,0,0,213,0,24,4,2,-1.531929595,-1.010867524,5201
1,0,0,0,0,0,0,0,0,0,29,2,6,5,0,0.221262804,0.769346161,13873
1,0,0,0,0,0,0,0,0,0,231,1,15,6,5,-0.014743865,-0.511576746,7384
0,0,0,1,0,0,0,0,0,0,2368,1,6,6,3,0.53312876,0.18943153,10262
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.300150434,1.83483194,10031
0,0,0,1,0,0,0,0,0,0,565,1,6,5,0,-0.402469107,0.115412975,12384
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,1.932311155,1.878883398,7757
0,0,0,1,0,0,0,0,0,0,341,1,6,3,2,1.241148767,0.630501155,17261
0,0,0,0,0,0,1,0,0,0,381,0,1,3,4,-1.118917924,-1.07145037,7298
0,0,0,1,0,0,0,0,0,0,1532,0,6,4,5,-0.503614822,-0.99127203,7229
0,0,1,0,0,0,0,0,0,0,723,0,1,4,0,-1.607788881,-1.07145037,4174
0,0,1,0,0,0,0,0,0,0,65,1,18,5,5,-0.090603152,-0.630511945,5699
1,0,0,0,0,0,0,0,0,0,723,0,24,4,2,-0.646904586,-1.092291393,4880
1,0,0,0,0,0,0,0,0,0,2368,1,6,3,2,-0.394040298,0.321465351,15284
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,-0.689048634,-0.109484093,13759
0,0,0,0,0,0,0,0,1,0,565,1,24,3,6,-0.444613155,0.016851811,16092
0,0,1,0,0,0,0,0,0,0,621,0,9,3,5,-1.557216024,-1.403994763,4392
0,0,0,1,0,0,0,0,0,0,2368,1,24,6,0,1.359152101,0.803103186,10262
0,0,0,0,0,0,1,0,0,0,723,0,12,6,2,-1.380211022,-1.07145037,3841
0,1,0,0,0,0,0,0,0,0,1532,0,1,6,5,-1.262207687,-0.99127203,5048
1,0,0,0,0,0,0,0,0,0,565,1,21,5,1,-0.276036963,0.567681719,11096
0,0,1,0,0,0,0,0,0,0,326,1,24,4,2,-1.110489114,-0.645961369,5073
0,0,0,1,0,0,0,0,0,0,2368,1,3,3,6,0.53312876,1.076649357,19828
0,0,0,0,0,0,0,0,1,0,381,0,21,3,3,-1.397068641,-1.156991311,3739
0,0,0,1,0,0,0,0,0,0,1532,0,15,6,5,-0.11588958,-0.952903513,7229
0,0,0,0,0,0,0,0,1,0,565,1,1,4,0,1.991312822,1.699805775,8610
0,0,0,0,0,0,0,0,1,0,213,0,9,5,3,-0.537330061,-0.934108251,6216
1,0,0,0,0,0,0,0,0,0,1532,0,9,6,6,-0.705906253,-1.010867524,6961
0,0,0,1,0,0,0,0,0,0,565,1,6,5,0,-0.208606486,0.351019322,10703
0,0,0,1,0,0,0,0,0,0,565,1,15,5,2,0.044257802,-0.307124258,14151
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,1.106287813,1.83483194,8586
0,0,1,0,0,0,0,0,0,0,723,0,12,4,4,-0.023172675,-1.07145037,4488
0,0,0,0,1,0,0,0,0,0,2368,1,15,6,5,0.238120423,-0.169324311,7408
0,0,0,1,0,0,0,0,0,0,213,0,18,4,3,-0.899768874,-0.91555871,5443
0,0,0,1,0,0,0,0,0,0,565,1,12,6,2,-0.402469107,0.115412975,10539
0,0,0,0,1,0,0,0,0,0,2368,1,1,6,5,0.238120423,0.466138764,7723
0,0,0,0,1,0,0,0,0,0,2368,1,6,3,2,-0.436184346,0.331352827,15411
0,0,0,1,0,0,0,0,0,0,1532,0,21,5,1,-1.312780545,-0.971954528,7229
0,0,1,0,0,0,0,0,0,0,723,0,21,6,4,-0.023172675,-1.07145037,4804
0,0,0,1,0,0,0,0,0,0,621,0,3,3,6,-1.894368408,-1.37647912,4050
0,0,0,1,0,0,0,0,0,0,565,1,18,5,5,2.025028061,1.725869668,14151
0,0,0,0,0,0,1,0,0,0,231,1,6,4,5,-0.031601484,-0.584973453,4957
1,0,0,0,0,0,0,0,0,0,1532,0,3,3,6,0.077973041,-1.030753369,7591
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,-0.056887913,-0.00561258,11134
0,0,1,0,0,0,0,0,0,0,326,1,27,5,0,-1.110489114,-0.23085116,6600
1,0,0,0,0,0,0,0,0,0,1532,0,9,3,5,0.077973041,-1.030753369,4966
1,0,0,0,0,0,0,0,0,0,43,2,1,6,5,0.861852334,1.620588487,15481
0,0,0,0,0,0,1,0,0,0,723,0,1,3,4,0.153832327,-1.135042754,5515
0,0,0,1,0,0,0,0,0,0,2368,1,15,6,5,-0.419326726,0.291581136,14714
0,1,0,0,0,0,0,0,0,0,2368,1,15,6,5,-0.360325059,0.039105254,4959
0,0,0,1,0,0,0,0,0,0,1532,0,21,4,6,-0.916626493,-0.99127203,7229
1,0,0,0,0,0,0,0,0,0,213,0,15,5,2,-0.200177677,-0.952903513,6094
0,0,0,0,0,0,0,0,0,0,723,0,24,4,2,-1.034629828,-1.07145037,4409
0,0,0,0,1,0,0,0,0,0,2368,1,18,5,5,-0.419326726,0.521970454,9794
0,0,0,1,0,0,0,0,0,0,621,0,3,4,2,-1.902797218,-1.403994763,5678
0,0,1,0,0,0,0,0,0,0,326,1,15,6,5,-0.705906253,-0.157225805,6442
0,0,0,0,0,0,0,0,1,0,1532,0,18,5,5,-1.363353403,-1.050942868,4878
0,0,0,1,0,0,0,0,0,0,979,1,24,3,6,1.106287813,0.512740708,12446
0,0,0,1,0,0,0,0,0,0,132,2,9,5,3,0.53312876,1.965638536,16704
0,0,0,1,0,0,0,0,0,0,341,1,15,3,4,-1.253778878,-0.570052391,9134
0,0,0,1,0,0,0,0,0,0,979,1,15,5,2,0.558415188,-0.00561258,8586
0,0,0,1,0,0,0,0,0,0,1532,0,1,6,5,-1.312780545,-0.971954528,7229
0,0,0,1,0,0,0,0,0,0,1532,0,21,4,6,-1.312780545,-0.971954528,6144
1,0,0,0,0,0,0,0,0,0,1532,0,18,5,5,-1.051487447,-1.030753369,6961
0,0,0,1,0,0,0,0,0,0,979,1,9,5,3,0.558415188,0.428295079,10844
0,0,1,0,0,0,0,0,0,0,381,0,21,5,1,-0.12431839,-1.135042754,3597
0,0,0,0,0,0,1,0,0,0,4,1,21,3,3,-0.495186013,-0.109484093,7139
0,0,0,1,0,0,0,0,0,0,179,2,1,6,5,1.359152101,1.783913088,10368
